,Flow ID, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Packets/s, Flow IAT Max,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd Header Length, Bwd Header Length, Min Packet Length, Packet Length Std, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,Active Mean, Active Max, Active Min, Inbound
111,"('59.166.0.3', '149.171.126.1', 44759, 53, 17)",17,1.6927719116210938e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,118149.40845070423,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0
112,"('149.171.126.1', '59.166.0.3', 53, 44759, 17)",17,1.1920928955078125e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
113,"('59.166.0.3', '149.171.126.8', 10741, 80, 6)",6,0.0007481575012207031,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5346.4678138942,0.0007381439208984375,0.0007481575012207031,0.0002493858337402344,0.0003456041577893311,0.0007381439208984375,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002493858337402344,0.0007381439208984375,5.0067901611328125e-06,0
114,"('149.171.126.8', '59.166.0.3', 80, 10741, 6)",6,8.106231689453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
115,"('59.166.0.0', '149.171.126.8', 9897, 53, 17)",17,1.6927719116210938e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,118149.40845070423,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0
116,"('149.171.126.8', '59.166.0.0', 53, 9897, 17)",17,1.1920928955078125e-05,2,0,96,96,96.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
117,"('59.166.0.0', '149.171.126.5', 11654, 80, 6)",6,0.0007319450378417969,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5464.891205211727,0.0007228851318359375,0.0007319450378417969,0.00024398167928059897,0.0003386361026487902,0.0007228851318359375,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00024398167928059897,0.0007228851318359375,4.0531158447265625e-06,0
118,"('149.171.126.5', '59.166.0.0', 80, 11654, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
119,"('59.166.0.4', '149.171.126.7', 38902, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
120,"('149.171.126.7', '59.166.0.4', 53, 38902, 17)",17,9.059906005859375e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,220752.84210526315,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0
121,"('59.166.0.4', '149.171.126.1', 40460, 80, 6)",6,0.0007910728454589844,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5056.424352019289,0.0007741451263427734,0.0007910728454589844,0.0002636909484863281,0.0003609566475327659,0.0007741451263427734,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002636909484863281,0.0007741451263427734,5.0067901611328125e-06,0
122,"('149.171.126.1', '59.166.0.4', 80, 40460, 6)",6,1.5020370483398438e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,133152.50793650793,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,0.0,1.5020370483398438e-05,1.5020370483398438e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.5020370483398438e-05,1.5020370483398438e-05,1.5020370483398438e-05,0
123,"('175.45.176.2', '149.171.126.16', 13792, 5555, 6)",6,0.15388989448547363,14,0,1514,54,597.4285714285714,647.9865203939391,0,0,0.0,0.0,90.9741347656946,0.0629420280456543,0.15388989448547363,0.01183768419119028,0.021454743860998007,0.0629420280456543,2.1457672119140625e-06,0.0,0.0,0.0,0.0,0.0,0,0,280,0,54,647.9865203939391,0,12,0,0,597.4285714285714,597.4285714285714,0.0,16383,0,8,0.01183768419119028,0.0629420280456543,2.1457672119140625e-06,0
124,"('149.171.126.16', '175.45.176.2', 5555, 13792, 6)",6,0.16643500328063965,6,0,62,54,58.666666666666664,3.39934634239519,0,0,0.0,0.0,36.05010894182464,0.12258601188659668,0.16643500328063965,0.03328700065612793,0.047765393606245724,0.12258601188659668,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,120,0,54,3.39934634239519,0,6,0,0,58.666666666666664,58.666666666666664,0.0,16383,0,2,0.03328700065612793,0.12258601188659668,8.106231689453125e-06,0
125,"('59.166.0.4', '149.171.126.8', 35578, 53, 17)",17,1.0967254638671875e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
126,"('149.171.126.8', '59.166.0.4', 53, 35578, 17)",17,1.2159347534179688e-05,2,0,103,103,103.0,0.0,0,0,0.0,0.0,164482.50980392157,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,0.0,1.2159347534179688e-05,1.2159347534179688e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,0
127,"('59.166.0.4', '149.171.126.8', 15925, 25, 6)",6,0.0007739067077636719,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5168.581638940234,0.0007607936859130859,0.0007739067077636719,0.0002579689025878906,0.00035555306559309263,0.0007607936859130859,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002579689025878906,0.0007607936859130859,5.0067901611328125e-06,0
128,"('149.171.126.8', '59.166.0.4', 25, 15925, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
129,"('59.166.0.7', '149.171.126.6', 36998, 53, 17)",17,1.6927719116210938e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,118149.40845070423,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0.0,1.6927719116210938e-05,1.6927719116210938e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.6927719116210938e-05,1.6927719116210938e-05,1.6927719116210938e-05,0
130,"('149.171.126.6', '59.166.0.7', 53, 36998, 17)",17,1.2874603271484375e-05,2,0,103,103,103.0,0.0,0,0,0.0,0.0,155344.59259259258,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,0
131,"('59.166.0.7', '149.171.126.2', 17249, 80, 6)",6,0.0007650852203369141,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5228.17575568713,0.0007481575012207031,0.0007650852203369141,0.00025502840677897137,0.0003486972225041267,0.0007481575012207031,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025502840677897137,0.0007481575012207031,6.9141387939453125e-06,0
132,"('149.171.126.2', '59.166.0.7', 80, 17249, 6)",6,9.775161743164062e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,204600.19512195123,9.775161743164062e-06,9.775161743164062e-06,9.775161743164062e-06,0.0,9.775161743164062e-06,9.775161743164062e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,9.775161743164062e-06,9.775161743164062e-06,9.775161743164062e-06,0
133,"('59.166.0.7', '149.171.126.4', 59053, 5190, 6)",6,0.0008549690246582031,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4678.532069157836,0.0008389949798583984,0.0008549690246582031,0.0002849896748860677,0.00039174846541908405,0.0008389949798583984,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002849896748860677,0.0008389949798583984,5.0067901611328125e-06,0
134,"('149.171.126.4', '59.166.0.7', 5190, 59053, 6)",6,5.9604644775390625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,335544.32,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0
135,"('59.166.0.8', '149.171.126.0', 1416, 53, 17)",17,1.0967254638671875e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
136,"('149.171.126.0', '59.166.0.8', 53, 1416, 17)",17,8.106231689453125e-06,2,0,103,103,103.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
137,"('59.166.0.8', '149.171.126.0', 21612, 80, 6)",6,0.0007550716400146484,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5297.510577833912,0.0007450580596923828,0.0007550716400146484,0.0002516905466715495,0.00034886351407417346,0.0007450580596923828,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002516905466715495,0.0007450580596923828,5.0067901611328125e-06,0
138,"('149.171.126.0', '59.166.0.8', 80, 21612, 6)",6,7.867813110351562e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
139,"('59.166.0.0', '149.171.126.0', 21702, 61361, 6)",6,0.0008490085601806641,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4711.377702892446,0.0008249282836914062,0.0008490085601806641,0.0002830028533935547,0.0003832288256945232,0.0008249282836914062,6.198883056640625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002830028533935547,0.0008249282836914062,6.198883056640625e-06,0
140,"('149.171.126.0', '59.166.0.0', 61361, 21702, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
141,"('59.166.0.4', '149.171.126.5', 22873, 5190, 6)",6,0.0008559226989746094,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4673.3192200557105,0.0008389949798583984,0.0008559226989746094,0.0002853075663248698,0.0003915262998896345,0.0008389949798583984,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002853075663248698,0.0008389949798583984,5.0067901611328125e-06,0
142,"('149.171.126.5', '59.166.0.4', 5190, 22873, 6)",6,5.9604644775390625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,335544.32,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0
143,"('59.166.0.6', '149.171.126.2', 60756, 53, 17)",17,1.9073486328125e-05,2,0,79,79,79.0,0.0,0,0,0.0,0.0,104857.6,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0,1.9073486328125e-05,1.9073486328125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,79,0.0,0,0,0,0,79.0,79.0,0.0,0,0,0,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0
144,"('149.171.126.2', '59.166.0.6', 53, 60756, 17)",17,1.5974044799804688e-05,2,0,95,95,95.0,0.0,0,0,0.0,0.0,125203.10447761194,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0.0,1.5974044799804688e-05,1.5974044799804688e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,95,0.0,0,0,0,0,95.0,95.0,0.0,0,0,0,1.5974044799804688e-05,1.5974044799804688e-05,1.5974044799804688e-05,0
145,"('59.166.0.6', '149.171.126.8', 54406, 21, 6)",6,0.0007369518280029297,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5427.763183435782,0.0007240772247314453,0.0007369518280029297,0.0002456506093343099,0.00033830430491118,0.0007240772247314453,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002456506093343099,0.0007240772247314453,4.0531158447265625e-06,0
146,"('149.171.126.8', '59.166.0.6', 21, 54406, 6)",6,8.106231689453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
147,"('59.166.0.4', '149.171.126.6', 26778, 53, 17)",17,1.71661376953125e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,116508.44444444444,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0.0,1.71661376953125e-05,1.71661376953125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.71661376953125e-05,1.71661376953125e-05,1.71661376953125e-05,0
148,"('149.171.126.6', '59.166.0.4', 53, 26778, 17)",17,1.1920928955078125e-05,2,0,103,103,103.0,0.0,0,0,0.0,0.0,167772.16,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0.0,1.1920928955078125e-05,1.1920928955078125e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,1.1920928955078125e-05,1.1920928955078125e-05,1.1920928955078125e-05,0
149,"('59.166.0.4', '149.171.126.1', 28756, 25, 6)",6,0.0007569789886474609,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5284.162519685039,0.0007460117340087891,0.0007569789886474609,0.00025232632954915363,0.0003490885143780689,0.0007460117340087891,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025232632954915363,0.0007460117340087891,5.0067901611328125e-06,0
150,"('149.171.126.1', '59.166.0.4', 25, 28756, 6)",6,7.867813110351562e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
151,"('59.166.0.3', '149.171.126.3', 54634, 53, 17)",17,1.7881393432617188e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,111848.10666666667,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0.0,1.7881393432617188e-05,1.7881393432617188e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.7881393432617188e-05,1.7881393432617188e-05,1.7881393432617188e-05,0
152,,0,1.2874603271484375e-05,0,2,0,0,0.0,0.0,96,96,96.0,0.0,155344.59259259258,1.2874603271484375e-05,0.0,0.0,0.0,0.0,0.0,1.2874603271484375e-05,1.2874603271484375e-05,0.0,1.2874603271484375e-05,1.2874603271484375e-05,0,0,0,40,96,0.0,0,0,0,0,96.0,0.0,96.0,0,0,0,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,1
153,"('59.166.0.3', '149.171.126.4', 58220, 80, 6)",6,0.0007441043853759766,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5375.589875040051,0.0007290840148925781,0.0007441043853759766,0.0002480347951253255,0.0003401593066647266,0.0007290840148925781,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002480347951253255,0.0007290840148925781,5.0067901611328125e-06,0
154,"('149.171.126.4', '59.166.0.3', 80, 58220, 6)",6,1.0967254638671875e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
155,"('59.166.0.2', '149.171.126.4', 58304, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
156,"('149.171.126.4', '59.166.0.2', 53, 58304, 17)",17,9.059906005859375e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,220752.84210526315,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0
157,"('59.166.0.2', '149.171.126.3', 30266, 80, 6)",6,0.0007557868957519531,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5292.497160883281,0.0007398128509521484,0.0007557868957519531,0.00025192896525065106,0.00034499458568658804,0.0007398128509521484,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025192896525065106,0.0007398128509521484,5.0067901611328125e-06,0
158,,0,1.4066696166992188e-05,0,2,0,0,0.0,0.0,70,70,70.0,0.0,142179.7966101695,1.4066696166992188e-05,0.0,0.0,0.0,0.0,0.0,1.4066696166992188e-05,1.4066696166992188e-05,0.0,1.4066696166992188e-05,1.4066696166992188e-05,0,0,0,40,70,0.0,0,2,0,0,70.0,0.0,70.0,0,5792,0,1.4066696166992188e-05,1.4066696166992188e-05,1.4066696166992188e-05,1
159,"('175.45.176.2', '149.171.126.10', 26939, 80, 6)",6,0.16716408729553223,10,0,254,54,98.4,77.8552503046519,0,0,0.0,0.0,59.82146142622626,0.0610349178314209,0.16716408729553223,0.018573787477281358,0.025468297166833603,0.0610349178314209,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,200,0,54,77.8552503046519,0,8,0,0,98.4,98.4,0.0,16383,0,4,0.018573787477281358,0.0610349178314209,1.0967254638671875e-05,0
160,"('149.171.126.10', '175.45.176.2', 80, 26939, 6)",6,0.18422818183898926,6,0,62,54,58.666666666666664,3.39934634239519,0,0,0.0,0.0,32.56830708584991,0.15351390838623047,0.18422818183898926,0.03684563636779785,0.05953205946783822,0.15351390838623047,3.0994415283203125e-06,0.0,0.0,0.0,0.0,0.0,0,0,120,0,54,3.39934634239519,0,6,0,0,58.666666666666664,58.666666666666664,0.0,16383,0,2,0.03684563636779785,0.15351390838623047,3.0994415283203125e-06,0
161,"('59.166.0.1', '149.171.126.9', 52335, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
162,"('149.171.126.9', '59.166.0.1', 53, 52335, 17)",17,8.821487426757812e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,226719.13513513515,8.821487426757812e-06,8.821487426757812e-06,8.821487426757812e-06,0.0,8.821487426757812e-06,8.821487426757812e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,8.821487426757812e-06,8.821487426757812e-06,8.821487426757812e-06,0
163,"('59.166.0.1', '149.171.126.2', 1736, 80, 6)",6,0.0007259845733642578,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5509.75894909688,0.0007109642028808594,0.0007259845733642578,0.00024199485778808594,0.0003316234172535409,0.0007109642028808594,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00024199485778808594,0.0007109642028808594,4.0531158447265625e-06,0
164,"('149.171.126.2', '59.166.0.1', 80, 1736, 6)",6,7.867813110351562e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
165,"('59.166.0.2', '149.171.126.5', 47526, 53, 17)",17,1.811981201171875e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,110376.42105263157,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,0.0,1.811981201171875e-05,1.811981201171875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.811981201171875e-05,1.811981201171875e-05,1.811981201171875e-05,0
166,"('149.171.126.5', '59.166.0.2', 53, 47526, 17)",17,1.0967254638671875e-05,2,0,103,103,103.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
